sale_id,sale_date,product_id,quantity,category,revenue,cost,profit
7665,2025-07-10,67,1,Home & Kitchen,145.61,72.65,72.96
7666,2025-07-10,7,1,Electronics,261.53,142.68,118.85
7667,2025-07-10,72,1,Home & Kitchen,119.14,70.44,48.7
7668,2025-07-11,56,2,Beauty,41.3,21.38,19.92
7669,2025-07-11,131,1,Sports,180.56,90.59,89.97
7670,2025-07-11,73,1,Apparel,56.81,28.87,27.94
7671,2025-07-11,102,3,Beauty,111.3,53.73,57.57
7672,2025-07-11,127,2,Sports,269.58,119.18,150.4
7673,2025-07-11,82,2,Apparel,139.52,81.28,58.24
7674,2025-07-11,103,2,Electronics,1138.52,468.32,670.2
7675,2025-07-11,17,2,Home & Kitchen,188.1,117.48,70.62
7676,2025-07-11,129,1,Electronics,290.32,149.04,141.28
7677,2025-07-11,52,1,Electronics,603.93,345.43,258.5
7678,2025-07-11,56,1,Beauty,20.65,10.69,9.96
7679,2025-07-11,104,1,Beauty,55.56,30.48,25.08
7680,2025-07-11,101,1,Apparel,89.99,47.95,42.04
7681,2025-07-11,49,1,Apparel,83.86,46.51,37.35
7682,2025-07-11,105,1,Apparel,32.04,15.26,16.78
7683,2025-07-11,100,1,Electronics,253.6,142.04,111.56
7684,2025-07-11,14,1,Beauty,46.66,23.31,23.35
7685,2025-07-11,76,2,Home & Kitchen,297.02,127.8,169.22
7686,2025-07-11,10,1,Apparel,82.88,48.91,33.97
7687,2025-07-11,4,1,Sports,166.63,73.93,92.7
7688,2025-07-11,19,1,Apparel,72.65,45.18,27.47
7689,2025-07-11,23,1,Home & Kitchen,122.65,73.51,49.14
7690,2025-07-11,142,1,Electronics,247.92,113.75,134.17
7691,2025-07-11,78,1,Sports,66.3,32.27,34.03
7692,2025-07-11,138,2,Home & Kitchen,87.46,44.44,43.02
7693,2025-07-11,88,1,Apparel,54.57,26.74,27.83
7694,2025-07-11,36,1,Home & Kitchen,66.83,33.95,32.88
7695,2025-07-11,48,1,Beauty,17.58,8.48,9.1
7696,2025-07-11,67,2,Home & Kitchen,291.22,145.3,145.92
7697,2025-07-11,31,2,Sports,313.26,152.66,160.6
7698,2025-07-11,89,1,Home & Kitchen,135.52,85.06,50.46
7699,2025-07-11,5,1,Apparel,16.08,9.53,6.55
7700,2025-07-11,150,1,Sports,126.43,81.37,45.06
7701,2025-07-11,128,1,Electronics,758.09,475.99,282.1
7702,2025-07-11,129,1,Electronics,290.32,149.04,141.28
7703,2025-07-11,50,1,Beauty,32.59,13.33,19.26
7704,2025-07-11,35,1,Electronics,212.61,121.41,91.2
7705,2025-07-11,8,3,Apparel,118.53,59.52,59.01
7706,2025-07-11,37,1,Electronics,567.89,337.79,230.1
7707,2025-07-11,119,1,Home & Kitchen,144.65,91.64,53.01
7708,2025-07-11,70,1,Home & Kitchen,94.87,40.66,54.21
7709,2025-07-11,9,1,Apparel,79.81,50.41,29.4
7710,2025-07-11,147,3,Electronics,893.64,407.76,485.88
7711,2025-07-11,60,2,Home & Kitchen,170.96,100.18,70.78
7712,2025-07-11,97,2,Apparel,99.88,53.54,46.34
7713,2025-07-11,76,1,Home & Kitchen,148.51,63.9,84.61
7714,2025-07-11,99,1,Apparel,23.0,12.29,10.71
7715,2025-07-11,90,1,Apparel,82.27,40.87,41.4
7716,2025-07-11,6,1,Sports,104.23,64.2,40.03
7717,2025-07-11,55,1,Apparel,25.9,10.77,15.13
7718,2025-07-11,103,3,Electronics,1707.78,702.48,1005.3
7719,2025-07-11,89,1,Home & Kitchen,135.52,85.06,50.46
7720,2025-07-12,144,1,Home & Kitchen,58.19,37.47,20.72
7721,2025-07-12,2,1,Electronics,66.21,29.89,36.32
7722,2025-07-12,121,1,Home & Kitchen,142.49,70.1,72.39
7723,2025-07-12,81,1,Home & Kitchen,22.54,10.91,11.63
7724,2025-07-12,68,1,Sports,30.27,14.89,15.38
7725,2025-07-12,37,3,Electronics,1703.67,1013.37,690.3
7726,2025-07-12,134,2,Sports,167.62,98.3,69.32
7727,2025-07-12,83,1,Apparel,30.12,18.01,12.11
7728,2025-07-12,81,1,Home & Kitchen,22.54,10.91,11.63
7729,2025-07-12,134,1,Sports,83.81,49.15,34.66
7730,2025-07-12,101,1,Apparel,89.99,47.95,42.04
7731,2025-07-12,21,1,Beauty,27.07,12.39,14.68
7732,2025-07-12,66,2,Sports,75.18,47.86,27.32
7733,2025-07-12,144,1,Home & Kitchen,58.19,37.47,20.72
7734,2025-07-12,84,1,Electronics,237.56,139.11,98.45
7735,2025-07-12,147,1,Electronics,297.88,135.92,161.96
7736,2025-07-12,29,1,Sports,162.79,101.63,61.16
7737,2025-07-12,47,1,Beauty,57.98,28.89,29.09
7738,2025-07-12,129,2,Electronics,580.64,298.08,282.56
7739,2025-07-12,63,2,Electronics,1077.12,485.32,591.8
7740,2025-07-12,43,1,Beauty,5.12,2.91,2.21
7741,2025-07-12,111,1,Sports,92.07,38.14,53.93
7742,2025-07-12,147,1,Electronics,297.88,135.92,161.96
7743,2025-07-12,49,1,Apparel,83.86,46.51,37.35
7744,2025-07-12,123,1,Electronics,111.95,56.68,55.27
7745,2025-07-12,127,2,Sports,269.58,119.18,150.4
7746,2025-07-12,112,2,Home & Kitchen,186.82,84.9,101.92
7747,2025-07-12,138,2,Home & Kitchen,87.46,44.44,43.02
7748,2025-07-12,141,1,Home & Kitchen,127.82,56.22,71.6
7749,2025-07-12,32,3,Sports,331.56,175.98,155.58
7750,2025-07-12,21,2,Beauty,54.14,24.78,29.36
7751,2025-07-12,115,1,Electronics,612.71,341.81,270.9
7752,2025-07-12,15,1,Sports,126.82,71.42,55.4
7753,2025-07-12,150,1,Sports,126.43,81.37,45.06
7754,2025-07-12,64,1,Sports,16.75,8.47,8.28
7755,2025-07-12,102,1,Beauty,37.1,17.91,19.19
7756,2025-07-12,33,1,Home & Kitchen,87.61,49.1,38.51
7757,2025-07-12,20,1,Beauty,29.99,14.29,15.7
7758,2025-07-12,72,1,Home & Kitchen,119.14,70.44,48.7
7759,2025-07-12,27,1,Home & Kitchen,35.09,21.49,13.6
7760,2025-07-12,128,1,Electronics,758.09,475.99,282.1
7761,2025-07-12,135,1,Home & Kitchen,62.07,29.38,32.69
7762,2025-07-12,10,2,Apparel,165.76,97.82,67.94
7763,2025-07-12,65,1,Electronics,757.66,462.95,294.71
7764,2025-07-12,100,1,Electronics,253.6,142.04,111.56
7765,2025-07-12,85,1,Electronics,707.06,458.4,248.66
7766,2025-07-12,143,2,Apparel,178.6,109.14,69.46
7767,2025-07-12,116,1,Electronics,108.37,55.5,52.87
7768,2025-07-12,110,1,Electronics,418.76,253.01,165.75
7769,2025-07-12,88,2,Apparel,109.14,53.48,55.66
7770,2025-07-12,29,1,Sports,162.79,101.63,61.16
7771,2025-07-12,46,1,Beauty,44.37,19.55,24.82
7772,2025-07-12,38,1,Electronics,443.58,179.43,264.15
7773,2025-07-13,147,2,Electronics,595.76,271.84,323.92
7774,2025-07-13,33,2,Home & Kitchen,175.22,98.2,77.02
7775,2025-07-13,112,1,Home & Kitchen,93.41,42.45,50.96
7776,2025-07-13,147,2,Electronics,595.76,271.84,323.92
7777,2025-07-13,112,2,Home & Kitchen,186.82,84.9,101.92
7778,2025-07-13,83,1,Apparel,30.12,18.01,12.11
7779,2025-07-13,58,2,Beauty,47.62,27.06,20.56
7780,2025-07-13,109,1,Sports,86.15,38.6,47.55
7781,2025-07-13,82,1,Apparel,69.76,40.64,29.12
7782,2025-07-13,56,1,Beauty,20.65,10.69,9.96
7783,2025-07-13,91,2,Home & Kitchen,276.26,112.3,163.96
7784,2025-07-13,138,2,Home & Kitchen,87.46,44.44,43.02
7785,2025-07-13,16,2,Apparel,170.58,90.56,80.02
7786,2025-07-13,73,1,Apparel,56.81,28.87,27.94
7787,2025-07-13,17,1,Home & Kitchen,94.05,58.74,35.31
7788,2025-07-13,68,2,Sports,60.54,29.78,30.76
7789,2025-07-13,87,1,Beauty,51.4,28.76,22.64
7790,2025-07-13,60,1,Home & Kitchen,85.48,50.09,35.39
7791,2025-07-13,48,2,Beauty,35.16,16.96,18.2
7792,2025-07-13,123,1,Electronics,111.95,56.68,55.27
7793,2025-07-13,129,1,Electronics,290.32,149.04,141.28
7794,2025-07-13,143,1,Apparel,89.3,54.57,34.73
7795,2025-07-13,77,1,Beauty,5.17,2.18,2.99
7796,2025-07-13,27,2,Home & Kitchen,70.18,42.98,27.2
7797,2025-07-13,3,1,Home & Kitchen,52.32,29.61,22.71
7798,2025-07-13,110,2,Electronics,837.52,506.02,331.5
7799,2025-07-13,121,1,Home & Kitchen,142.49,70.1,72.39
7800,2025-07-13,125,1,Sports,41.86,23.08,18.78
7801,2025-07-13,122,2,Home & Kitchen,278.14,168.48,109.66
7802,2025-07-13,11,1,Home & Kitchen,47.38,19.96,27.42
7803,2025-07-13,75,1,Electronics,687.32,431.97,255.35
7804,2025-07-13,145,2,Apparel,46.76,27.76,19.0
7805,2025-07-13,53,1,Home & Kitchen,45.49,26.22,19.27
7806,2025-07-13,61,1,Beauty,7.96,3.86,4.1
7807,2025-07-13,4,3,Sports,499.89,221.79,278.1
7808,2025-07-13,69,1,Home & Kitchen,116.0,47.74,68.26
7809,2025-07-13,11,1,Home & Kitchen,47.38,19.96,27.42
7810,2025-07-13,19,2,Apparel,145.3,90.36,54.94
7811,2025-07-13,17,1,Home & Kitchen,94.05,58.74,35.31
7812,2025-07-13,134,1,Sports,83.81,49.15,34.66
7813,2025-07-13,136,1,Sports,16.59,10.29,6.3
7814,2025-07-13,133,1,Beauty,29.21,12.94,16.27
7815,2025-07-13,52,1,Electronics,603.93,345.43,258.5
7816,2025-07-13,91,1,Home & Kitchen,138.13,56.15,81.98
7817,2025-07-13,113,2,Sports,302.68,166.72,135.96
7818,2025-07-13,50,1,Beauty,32.59,13.33,19.26
7819,2025-07-13,51,1,Apparel,17.47,9.22,8.25
7820,2025-07-14,55,1,Apparel,25.9,10.77,15.13
7821,2025-07-14,17,1,Home & Kitchen,94.05,58.74,35.31
7822,2025-07-14,101,1,Apparel,89.99,47.95,42.04
7823,2025-07-14,126,1,Home & Kitchen,108.45,55.71,52.74
7824,2025-07-14,45,1,Apparel,37.79,17.8,19.99
7825,2025-07-14,104,1,Beauty,55.56,30.48,25.08
7826,2025-07-14,39,1,Apparel,66.41,29.07,37.34
7827,2025-07-14,111,1,Sports,92.07,38.14,53.93
7828,2025-07-14,32,1,Sports,110.52,58.66,51.86
7829,2025-07-14,85,1,Electronics,707.06,458.4,248.66
7830,2025-07-14,88,1,Apparel,54.57,26.74,27.83
7831,2025-07-14,70,1,Home & Kitchen,94.87,40.66,54.21
7832,2025-07-14,105,1,Apparel,32.04,15.26,16.78
7833,2025-07-14,71,1,Sports,29.65,13.78,15.87
7834,2025-07-14,145,1,Apparel,23.38,13.88,9.5
7835,2025-07-14,67,1,Home & Kitchen,145.61,72.65,72.96
7836,2025-07-14,64,2,Sports,33.5,16.94,16.56
7837,2025-07-14,54,1,Sports,92.24,51.84,40.4
7838,2025-07-14,87,2,Beauty,102.8,57.52,45.28
7839,2025-07-14,39,2,Apparel,132.82,58.14,74.68
7840,2025-07-14,58,1,Beauty,23.81,13.53,10.28
7841,2025-07-14,119,1,Home & Kitchen,144.65,91.64,53.01
7842,2025-07-14,48,2,Beauty,35.16,16.96,18.2
7843,2025-07-14,28,1,Beauty,17.99,10.34,7.65
7844,2025-07-14,83,1,Apparel,30.12,18.01,12.11
7845,2025-07-14,35,1,Electronics,212.61,121.41,91.2
7846,2025-07-14,126,2,Home & Kitchen,216.9,111.42,105.48
7847,2025-07-14,36,1,Home & Kitchen,66.83,33.95,32.88
7848,2025-07-14,54,1,Sports,92.24,51.84,40.4
7849,2025-07-14,75,2,Electronics,1374.64,863.94,510.7
7850,2025-07-14,37,1,Electronics,567.89,337.79,230.1
7851,2025-07-14,140,1,Apparel,61.96,39.39,22.57
7852,2025-07-14,22,2,Electronics,854.12,370.48,483.64
7853,2025-07-14,61,1,Beauty,7.96,3.86,4.1
7854,2025-07-14,20,1,Beauty,29.99,14.29,15.7
7855,2025-07-14,72,2,Home & Kitchen,238.28,140.88,97.4
7856,2025-07-14,137,2,Home & Kitchen,103.9,61.58,42.32
7857,2025-07-14,137,1,Home & Kitchen,51.95,30.79,21.16
7858,2025-07-14,10,1,Apparel,82.88,48.91,33.97
7859,2025-07-14,19,1,Apparel,72.65,45.18,27.47
7860,2025-07-14,71,1,Sports,29.65,13.78,15.87
7861,2025-07-14,25,3,Electronics,1032.09,433.68,598.41
7862,2025-07-15,29,3,Sports,488.37,304.89,183.48
7863,2025-07-15,24,3,Home & Kitchen,428.28,244.83,183.45
7864,2025-07-15,53,1,Home & Kitchen,45.49,26.22,19.27
7865,2025-07-15,3,1,Home & Kitchen,52.32,29.61,22.71
7866,2025-07-15,106,3,Sports,207.09,113.16,93.93
7867,2025-07-15,32,1,Sports,110.52,58.66,51.86
7868,2025-07-15,144,1,Home & Kitchen,58.19,37.47,20.72
7869,2025-07-15,34,1,Sports,165.05,78.56,86.49
7870,2025-07-15,131,1,Sports,180.56,90.59,89.97
7871,2025-07-15,29,1,Sports,162.79,101.63,61.16
7872,2025-07-15,6,1,Sports,104.23,64.2,40.03
7873,2025-07-15,77,1,Beauty,5.17,2.18,2.99
7874,2025-07-15,36,1,Home & Kitchen,66.83,33.95,32.88
7875,2025-07-15,15,1,Sports,126.82,71.42,55.4
7876,2025-07-15,65,1,Electronics,757.66,462.95,294.71
7877,2025-07-15,62,1,Home & Kitchen,32.61,16.07,16.54
7878,2025-07-15,100,1,Electronics,253.6,142.04,111.56
7879,2025-07-15,46,1,Beauty,44.37,19.55,24.82
7880,2025-07-15,110,1,Electronics,418.76,253.01,165.75
7881,2025-07-15,133,3,Beauty,87.63,38.82,48.81
7882,2025-07-15,14,2,Beauty,93.32,46.62,46.7
7883,2025-07-15,146,1,Beauty,53.79,34.59,19.2
7884,2025-07-15,33,1,Home & Kitchen,87.61,49.1,38.51
7885,2025-07-15,143,1,Apparel,89.3,54.57,34.73
7886,2025-07-15,28,3,Beauty,53.97,31.02,22.95
7887,2025-07-15,72,1,Home & Kitchen,119.14,70.44,48.7
7888,2025-07-15,39,2,Apparel,132.82,58.14,74.68
7889,2025-07-15,16,1,Apparel,85.29,45.28,40.01
7890,2025-07-15,126,2,Home & Kitchen,216.9,111.42,105.48
7891,2025-07-15,56,2,Beauty,41.3,21.38,19.92
7892,2025-07-15,39,1,Apparel,66.41,29.07,37.34
7893,2025-07-15,16,1,Apparel,85.29,45.28,40.01
7894,2025-07-15,58,1,Beauty,23.81,13.53,10.28
7895,2025-07-15,130,1,Home & Kitchen,132.68,70.56,62.12
7896,2025-07-15,80,1,Home & Kitchen,85.68,40.56,45.12
7897,2025-07-15,139,1,Home & Kitchen,13.27,7.12,6.15
7898,2025-07-15,108,1,Apparel,55.99,27.29,28.7
7899,2025-07-15,2,2,Electronics,132.42,59.78,72.64
7900,2025-07-16,114,1,Home & Kitchen,82.02,39.64,42.38
7901,2025-07-16,58,1,Beauty,23.81,13.53,10.28
7902,2025-07-16,136,1,Sports,16.59,10.29,6.3
7903,2025-07-16,59,1,Electronics,333.15,146.06,187.09
7904,2025-07-16,6,1,Sports,104.23,64.2,40.03
7905,2025-07-16,133,1,Beauty,29.21,12.94,16.27
7906,2025-07-16,25,1,Electronics,344.03,144.56,199.47
7907,2025-07-16,143,1,Apparel,89.3,54.57,34.73
7908,2025-07-16,79,2,Electronics,1193.82,550.44,643.38
7909,2025-07-16,74,1,Apparel,24.32,13.63,10.69
7910,2025-07-16,67,2,Home & Kitchen,291.22,145.3,145.92
7911,2025-07-16,17,1,Home & Kitchen,94.05,58.74,35.31
7912,2025-07-16,77,1,Beauty,5.17,2.18,2.99
7913,2025-07-16,125,1,Sports,41.86,23.08,18.78
7914,2025-07-16,127,3,Sports,404.37,178.77,225.6
7915,2025-07-16,33,1,Home & Kitchen,87.61,49.1,38.51
7916,2025-07-16,66,2,Sports,75.18,47.86,27.32
7917,2025-07-16,38,1,Electronics,443.58,179.43,264.15
7918,2025-07-16,45,1,Apparel,37.79,17.8,19.99
7919,2025-07-16,9,2,Apparel,159.62,100.82,58.8
7920,2025-07-16,10,1,Apparel,82.88,48.91,33.97
7921,2025-07-16,136,1,Sports,16.59,10.29,6.3
7922,2025-07-16,138,1,Home & Kitchen,43.73,22.22,21.51
7923,2025-07-16,87,1,Beauty,51.4,28.76,22.64
7924,2025-07-16,54,1,Sports,92.24,51.84,40.4
7925,2025-07-16,46,2,Beauty,88.74,39.1,49.64
7926,2025-07-16,32,1,Sports,110.52,58.66,51.86
7927,2025-07-16,135,1,Home & Kitchen,62.07,29.38,32.69
7928,2025-07-16,72,2,Home & Kitchen,238.28,140.88,97.4
7929,2025-07-17,147,1,Electronics,297.88,135.92,161.96
7930,2025-07-17,92,1,Electronics,619.14,386.13,233.01
7931,2025-07-17,92,1,Electronics,619.14,386.13,233.01
7932,2025-07-17,52,1,Electronics,603.93,345.43,258.5
7933,2025-07-17,43,1,Beauty,5.12,2.91,2.21
7934,2025-07-17,143,1,Apparel,89.3,54.57,34.73
7935,2025-07-17,39,1,Apparel,66.41,29.07,37.34
7936,2025-07-17,46,1,Beauty,44.37,19.55,24.82
7937,2025-07-17,136,1,Sports,16.59,10.29,6.3
7938,2025-07-17,112,1,Home & Kitchen,93.41,42.45,50.96
7939,2025-07-17,17,1,Home & Kitchen,94.05,58.74,35.31
7940,2025-07-17,120,3,Apparel,191.58,76.8,114.78
7941,2025-07-17,131,2,Sports,361.12,181.18,179.94
7942,2025-07-17,110,1,Electronics,418.76,253.01,165.75
7943,2025-07-17,146,2,Beauty,107.58,69.18,38.4
7944,2025-07-17,76,2,Home & Kitchen,297.02,127.8,169.22
7945,2025-07-17,29,2,Sports,325.58,203.26,122.32
7946,2025-07-17,115,1,Electronics,612.71,341.81,270.9
7947,2025-07-17,9,1,Apparel,79.81,50.41,29.4
7948,2025-07-17,122,3,Home & Kitchen,417.21,252.72,164.49
7949,2025-07-17,51,1,Apparel,17.47,9.22,8.25
7950,2025-07-17,33,2,Home & Kitchen,175.22,98.2,77.02
7951,2025-07-17,101,1,Apparel,89.99,47.95,42.04
7952,2025-07-17,139,1,Home & Kitchen,13.27,7.12,6.15
7953,2025-07-17,112,1,Home & Kitchen,93.41,42.45,50.96
7954,2025-07-17,68,1,Sports,30.27,14.89,15.38
7955,2025-07-17,53,1,Home & Kitchen,45.49,26.22,19.27
7956,2025-07-17,47,1,Beauty,57.98,28.89,29.09
7957,2025-07-17,24,1,Home & Kitchen,142.76,81.61,61.15
7958,2025-07-17,121,1,Home & Kitchen,142.49,70.1,72.39
7959,2025-07-17,73,1,Apparel,56.81,28.87,27.94
7960,2025-07-17,101,1,Apparel,89.99,47.95,42.04
7961,2025-07-17,66,1,Sports,37.59,23.93,13.66
7962,2025-07-17,43,1,Beauty,5.12,2.91,2.21
7963,2025-07-17,84,2,Electronics,475.12,278.22,196.9
7964,2025-07-17,110,1,Electronics,418.76,253.01,165.75
7965,2025-07-17,35,1,Electronics,212.61,121.41,91.2
7966,2025-07-17,86,1,Apparel,59.33,32.3,27.03
7967,2025-07-17,13,1,Electronics,351.12,211.06,140.06
7968,2025-07-17,87,1,Beauty,51.4,28.76,22.64
7969,2025-07-17,84,1,Electronics,237.56,139.11,98.45
7970,2025-07-17,81,2,Home & Kitchen,45.08,21.82,23.26
7971,2025-07-17,21,1,Beauty,27.07,12.39,14.68
7972,2025-07-18,30,2,Beauty,104.3,46.32,57.98
7973,2025-07-18,62,1,Home & Kitchen,32.61,16.07,16.54
7974,2025-07-18,71,1,Sports,29.65,13.78,15.87
7975,2025-07-18,13,2,Electronics,702.24,422.12,280.12
7976,2025-07-18,14,2,Beauty,93.32,46.62,46.7
7977,2025-07-18,132,3,Sports,238.29,114.0,124.29
7978,2025-07-18,19,1,Apparel,72.65,45.18,27.47
7979,2025-07-18,116,1,Electronics,108.37,55.5,52.87
7980,2025-07-18,35,1,Electronics,212.61,121.41,91.2
7981,2025-07-18,108,1,Apparel,55.99,27.29,28.7
7982,2025-07-18,51,1,Apparel,17.47,9.22,8.25
7983,2025-07-18,139,1,Home & Kitchen,13.27,7.12,6.15
7984,2025-07-18,28,1,Beauty,17.99,10.34,7.65
7985,2025-07-18,62,3,Home & Kitchen,97.83,48.21,49.62
7986,2025-07-18,57,1,Home & Kitchen,43.33,23.9,19.43
7987,2025-07-18,8,3,Apparel,118.53,59.52,59.01
7988,2025-07-18,88,3,Apparel,163.71,80.22,83.49
7989,2025-07-18,38,2,Electronics,887.16,358.86,528.3
7990,2025-07-18,65,1,Electronics,757.66,462.95,294.71
7991,2025-07-18,118,1,Apparel,47.57,19.4,28.17
7992,2025-07-18,88,1,Apparel,54.57,26.74,27.83
7993,2025-07-18,91,1,Home & Kitchen,138.13,56.15,81.98
7994,2025-07-18,95,1,Home & Kitchen,147.57,60.51,87.06
7995,2025-07-18,77,1,Beauty,5.17,2.18,2.99
7996,2025-07-18,50,2,Beauty,65.18,26.66,38.52
7997,2025-07-18,8,1,Apparel,39.51,19.84,19.67
7998,2025-07-18,3,3,Home & Kitchen,156.96,88.83,68.13
7999,2025-07-18,56,1,Beauty,20.65,10.69,9.96
8000,2025-07-18,93,1,Apparel,42.54,19.27,23.27
8001,2025-07-18,33,1,Home & Kitchen,87.61,49.1,38.51
8002,2025-07-18,62,1,Home & Kitchen,32.61,16.07,16.54
8003,2025-07-18,130,1,Home & Kitchen,132.68,70.56,62.12
8004,2025-07-18,126,1,Home & Kitchen,108.45,55.71,52.74
8005,2025-07-18,40,3,Sports,530.49,266.85,263.64
8006,2025-07-18,137,1,Home & Kitchen,51.95,30.79,21.16
8007,2025-07-18,87,1,Beauty,51.4,28.76,22.64
8008,2025-07-18,79,2,Electronics,1193.82,550.44,643.38
8009,2025-07-18,66,1,Sports,37.59,23.93,13.66
8010,2025-07-18,62,3,Home & Kitchen,97.83,48.21,49.62
8011,2025-07-18,69,1,Home & Kitchen,116.0,47.74,68.26
8012,2025-07-18,50,1,Beauty,32.59,13.33,19.26
8013,2025-07-18,126,1,Home & Kitchen,108.45,55.71,52.74
8014,2025-07-18,56,1,Beauty,20.65,10.69,9.96
8015,2025-07-18,130,1,Home & Kitchen,132.68,70.56,62.12
8016,2025-07-18,106,1,Sports,69.03,37.72,31.31
8017,2025-07-18,68,1,Sports,30.27,14.89,15.38
8018,2025-07-18,61,1,Beauty,7.96,3.86,4.1
8019,2025-07-18,4,1,Sports,166.63,73.93,92.7
8020,2025-07-19,103,2,Electronics,1138.52,468.32,670.2
8021,2025-07-19,47,1,Beauty,57.98,28.89,29.09
8022,2025-07-19,26,3,Home & Kitchen,74.04,47.31,26.73
8023,2025-07-19,141,1,Home & Kitchen,127.82,56.22,71.6
8024,2025-07-19,20,1,Beauty,29.99,14.29,15.7
8025,2025-07-19,146,1,Beauty,53.79,34.59,19.2
8026,2025-07-19,81,1,Home & Kitchen,22.54,10.91,11.63
8027,2025-07-19,141,1,Home & Kitchen,127.82,56.22,71.6
8028,2025-07-19,35,1,Electronics,212.61,121.41,91.2
8029,2025-07-19,15,1,Sports,126.82,71.42,55.4
8030,2025-07-19,65,1,Electronics,757.66,462.95,294.71
8031,2025-07-19,119,1,Home & Kitchen,144.65,91.64,53.01
8032,2025-07-19,54,1,Sports,92.24,51.84,40.4
8033,2025-07-19,120,1,Apparel,63.86,25.6,38.26
8034,2025-07-19,86,1,Apparel,59.33,32.3,27.03
8035,2025-07-19,109,1,Sports,86.15,38.6,47.55
8036,2025-07-19,66,1,Sports,37.59,23.93,13.66
8037,2025-07-19,29,1,Sports,162.79,101.63,61.16
8038,2025-07-19,61,1,Beauty,7.96,3.86,4.1
8039,2025-07-19,71,1,Sports,29.65,13.78,15.87
8040,2025-07-19,35,2,Electronics,425.22,242.82,182.4
8041,2025-07-19,51,1,Apparel,17.47,9.22,8.25
8042,2025-07-19,113,2,Sports,302.68,166.72,135.96
8043,2025-07-19,102,1,Beauty,37.1,17.91,19.19
8044,2025-07-19,22,1,Electronics,427.06,185.24,241.82
8045,2025-07-19,99,2,Apparel,46.0,24.58,21.42
8046,2025-07-19,8,3,Apparel,118.53,59.52,59.01
8047,2025-07-19,32,1,Sports,110.52,58.66,51.86
8048,2025-07-19,109,1,Sports,86.15,38.6,47.55
8049,2025-07-19,123,1,Electronics,111.95,56.68,55.27
8050,2025-07-19,136,1,Sports,16.59,10.29,6.3
8051,2025-07-19,32,1,Sports,110.52,58.66,51.86
8052,2025-07-19,49,1,Apparel,83.86,46.51,37.35
8053,2025-07-19,21,1,Beauty,27.07,12.39,14.68
8054,2025-07-19,113,1,Sports,151.34,83.36,67.98
8055,2025-07-19,78,2,Sports,132.6,64.54,68.06
8056,2025-07-19,131,1,Sports,180.56,90.59,89.97
8057,2025-07-19,69,1,Home & Kitchen,116.0,47.74,68.26
8058,2025-07-19,15,1,Sports,126.82,71.42,55.4
8059,2025-07-19,115,1,Electronics,612.71,341.81,270.9
8060,2025-07-19,64,1,Sports,16.75,8.47,8.28
8061,2025-07-19,46,1,Beauty,44.37,19.55,24.82
8062,2025-07-19,112,2,Home & Kitchen,186.82,84.9,101.92
8063,2025-07-19,115,1,Electronics,612.71,341.81,270.9
8064,2025-07-19,16,1,Apparel,85.29,45.28,40.01
8065,2025-07-19,142,1,Electronics,247.92,113.75,134.17
8066,2025-07-19,138,1,Home & Kitchen,43.73,22.22,21.51
8067,2025-07-19,112,2,Home & Kitchen,186.82,84.9,101.92
8068,2025-07-19,48,1,Beauty,17.58,8.48,9.1
8069,2025-07-19,24,1,Home & Kitchen,142.76,81.61,61.15
8070,2025-07-19,147,1,Electronics,297.88,135.92,161.96
8071,2025-07-19,50,1,Beauty,32.59,13.33,19.26
8072,2025-07-19,54,1,Sports,92.24,51.84,40.4
8073,2025-07-19,29,1,Sports,162.79,101.63,61.16
8074,2025-07-19,97,1,Apparel,49.94,26.77,23.17
8075,2025-07-19,49,1,Apparel,83.86,46.51,37.35
8076,2025-07-19,3,3,Home & Kitchen,156.96,88.83,68.13
8077,2025-07-19,131,2,Sports,361.12,181.18,179.94
8078,2025-07-20,120,1,Apparel,63.86,25.6,38.26
8079,2025-07-20,111,2,Sports,184.14,76.28,107.86
8080,2025-07-20,110,1,Electronics,418.76,253.01,165.75
8081,2025-07-20,146,2,Beauty,107.58,69.18,38.4
8082,2025-07-20,99,2,Apparel,46.0,24.58,21.42
8083,2025-07-20,125,2,Sports,83.72,46.16,37.56
8084,2025-07-20,92,1,Electronics,619.14,386.13,233.01
8085,2025-07-20,45,1,Apparel,37.79,17.8,19.99
8086,2025-07-20,49,2,Apparel,167.72,93.02,74.7
8087,2025-07-20,67,2,Home & Kitchen,291.22,145.3,145.92
8088,2025-07-20,150,1,Sports,126.43,81.37,45.06
8089,2025-07-20,114,2,Home & Kitchen,164.04,79.28,84.76
8090,2025-07-20,103,1,Electronics,569.26,234.16,335.1
8091,2025-07-20,114,1,Home & Kitchen,82.02,39.64,42.38
8092,2025-07-20,5,1,Apparel,16.08,9.53,6.55
8093,2025-07-20,21,1,Beauty,27.07,12.39,14.68
8094,2025-07-20,145,2,Apparel,46.76,27.76,19.0
8095,2025-07-20,72,1,Home & Kitchen,119.14,70.44,48.7
8096,2025-07-20,136,1,Sports,16.59,10.29,6.3
8097,2025-07-20,93,2,Apparel,85.08,38.54,46.54
8098,2025-07-20,27,1,Home & Kitchen,35.09,21.49,13.6
8099,2025-07-20,127,2,Sports,269.58,119.18,150.4
8100,2025-07-20,133,1,Beauty,29.21,12.94,16.27
8101,2025-07-20,130,1,Home & Kitchen,132.68,70.56,62.12
